DIST COUNTY AREA TOTAL DEM REP CPF REF GRE LPF PSL OverVotes UnderVotes WriteinVotes
NA "Palm Beach" 7090 0 1482 587 2 1 2 14 1 2 5 7
NA "Palm Beach" 7092 0 148 50 0 0 0 1 0 1 1 0
NA "Palm Beach" 7094 0 631 127 0 0 0 1 2 4 3 2
NA "Palm Beach" 7096 0 904 387 1 2 1 8 0 3 2 5
NA "Palm Beach" 7098 0 10 21 0 0 0 1 0 0 0 0
NA "Palm Beach" 7100 0 1055 503 0 1 2 15 0 4 5 4
NA "Palm Beach" 7102 0 745 201 0 1 2 5 1 6 4 1
NA "Palm Beach" 7104 0 835 431 0 2 7 5 1 2 4 5
NA "Palm Beach" 7106 0 1660 198 0 2 2 8 2 8 6 2
NA "Palm Beach" 7108 0 540 423 0 0 1 4 2 0 0 1
NA "Palm Beach" 7110 0 515 207 1 0 1 2 1 4 3 2
NA "Palm Beach" 7112 0 122 39 0 0 0 1 0 0 1 2
NA "Palm Beach" 7114 0 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 7116 0 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 7118 0 30 21 0 0 0 0 0 0 0 0
NA "Palm Beach" 7120 0 241 124 0 0 2 3 0 5 0 1
NA "Palm Beach" 7122 0 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 7124 0 1068 150 1 2 6 2 0 7 9 3
NA "Palm Beach" 7126 0 1558 586 2 3 5 15 4 5 4 3
NA "Palm Beach" 7128 0 1651 104 0 0 4 5 3 3 6 5
NA "Palm Beach" 7130 0 1127 913 0 0 2 12 0 1 5 3
NA "Palm Beach" 7132 0 938 709 0 0 3 11 0 2 8 5
NA "Palm Beach" 7134 0 669 192 1 1 2 3 2 3 3 3
NA "Palm Beach" 7136 0 44 37 0 0 1 0 0 1 0 0
NA "Palm Beach" 7138 0 1269 567 1 2 1 3 1 14 7 1
NA "Palm Beach" 7140 0 152 91 0 1 0 0 0 0 0 1
NA "Palm Beach" 7142 0 25 6 0 0 0 0 0 1 0 0
NA "Palm Beach" 7144 0 47 5 0 0 0 0 0 0 0 0
NA "Palm Beach" 7146 0 192 26 0 0 1 0 0 1 0 2
NA "Palm Beach" 7148 0 65 29 0 0 0 5 0 2 0 0
NA "Palm Beach" 7149 0 50 8 0 1 1 0 1 0 0 0
NA "Palm Beach" 7150 0 465 328 0 0 3 9 0 0 1 2
NA "Palm Beach" 7152 0 575 469 0 0 0 6 0 4 4 5
NA "Palm Beach" 7154 0 222 365 0 0 1 1 0 0 2 1
NA "Palm Beach" 7156 0 65 97 0 0 0 0 0 0 0 1
NA "Palm Beach" 7158 0 700 542 0 0 1 3 0 2 1 3
NA "Palm Beach" 7160 0 874 254 0 0 2 6 2 10 5 0
NA "Palm Beach" 7162 0 779 146 0 2 1 6 1 2 2 2
NA "Palm Beach" 7164 0 356 221 0 0 0 4 3 0 3 0
NA "Palm Beach" 7166 0 461 445 0 2 0 0 0 1 3 2
NA "Palm Beach" 7168 0 1376 807 1 3 9 14 0 7 5 6
NA "Palm Beach" 7170 0 664 450 1 2 0 6 1 9 3 2
NA "Palm Beach" 7172 0 349 288 0 0 1 0 0 1 2 5
NA "Palm Beach" 7174 0 865 278 1 2 1 5 1 4 4 6
NA "Palm Beach" 7175 0 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 7176 0 168 90 0 0 1 0 0 1 1 1
NA "Palm Beach" 7178 0 1336 250 0 2 6 7 1 4 9 1
NA "Palm Beach" 7179 0 717 300 0 0 2 3 0 10 5 0
NA "Palm Beach" 7180 0 1439 154 0 0 1 3 3 8 5 1
NA "Palm Beach" 7182 0 1227 70 0 2 3 4 3 2 9 3
NA "Palm Beach" 7184 0 2 3 0 0 0 0 0 0 0 0
NA "Palm Beach" 7186 0 1410 523 0 1 3 10 0 4 7 4
NA "Palm Beach" 7188 0 911 659 0 0 3 6 0 3 4 1
NA "Palm Beach" 7190 0 1123 746 1 0 3 14 0 1 8 5
NA "Palm Beach" 7192 0 16 9 0 0 0 0 0 0 0 0
NA "Palm Beach" 7194 0 611 387 0 0 2 4 0 1 5 2
NA "Palm Beach" 7196 0 1374 297 0 2 0 5 0 8 6 4
NA "Palm Beach" 7198 0 43 40 0 0 1 1 1 0 0 0
NA "Palm Beach" 7200 0 1199 258 0 1 4 6 1 8 6 4
NA "Palm Beach" 7202 0 744 403 0 0 1 4 1 5 2 6
NA "Palm Beach" 7204 0 66 50 0 0 1 1 0 0 2 0
NA "Palm Beach" 7206 0 80 61 0 1 1 0 0 0 1 0
NA "Palm Beach" 7208 0 749 187 0 1 0 2 0 7 7 2
NA "Palm Beach" 7210 0 1529 107 0 1 2 5 1 3 3 1
NA "Palm Beach" 7212 0 1182 252 0 1 1 7 1 3 4 0
NA "Palm Beach" 7214 0 807 330 3 0 2 12 0 4 6 4
NA "Palm Beach" 8001 0 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 8002 0 135 72 0 0 0 4 0 0 0 2
NA Pasco 001 0 1713 1649 5 3 7 24 1 10 11 10
NA Pasco 002 0 268 502 0 1 2 6 0 0 3 0
NA Pasco 003 0 957 1820 0 0 2 18 0 6 8 3
NA Pasco 004 0 353 777 1 0 1 5 2 2 2 1
NA Pasco 005 0 661 1587 0 0 6 5 2 4 6 6
NA Pasco 006 0 3100 4800 6 4 14 61 7 37 21 22
NA Pasco 007 0 3272 2994 2 3 6 43 5 8 9 17
NA Pasco 008 0 1904 2791 1 5 6 36 1 5 10 13
NA Pasco 009 0 176 515 1 0 1 2 0 0 1 2
NA Pasco 010 0 262 613 1 1 4 6 0 0 0 2
NA Pasco 011 0 1618 2265 1 4 4 46 1 4 12 13
NA Pasco 012 0 697 1517 0 2 3 15 0 0 1 4
NA Pasco 013 0 824 2064 4 2 5 13 1 1 5 5
NA Pasco 014 0 2144 3263 7 3 7 55 4 4 10 21
NA Pasco 015 0 2144 3064 2 3 12 39 6 12 10 16
NA Pasco 016 0 161 565 0 1 2 7 0 0 2 0
NA Pasco 017 0 1890 2364 3 1 7 21 4 6 11 15
NA Pasco 018 0 381 620 0 1 1 8 1 4 7 1
NA Pasco 019 0 971 2243 3 0 3 15 3 6 8 6
NA Pasco 020 0 143 317 0 0 1 7 0 1 0 0
NA Pasco 021 0 246 474 0 2 1 6 1 1 0 1
NA Pasco 022 0 884 1725 0 2 3 17 0 7 6 4
NA Pasco 023 0 564 1109 2 1 2 9 0 4 5 1
NA Pasco 024 0 122 177 0 0 2 5 1 0 0 2
NA Pasco 025 0 2329 3195 1 4 11 37 4 18 16 17
NA Pasco 026 0 781 1474 1 1 3 16 0 1 2 5
NA Pasco 027 0 1371 3949 3 1 6 36 4 9 13 5
NA Pasco 028 0 1312 1866 1 4 7 36 5 12 4 11
NA Pasco 029 0 418 694 0 0 2 8 1 1 3 3
NA Pasco 030 0 1077 1506 4 2 4 20 2 2 4 2
NA Pasco 031 0 1332 1615 0 4 7 29 0 3 7 14
NA Pasco 032 0 1057 1538 2 3 5 37 1 5 4 5
NA Pasco 033 0 1567 3374 1 2 4 31 0 8 12 6
NA Pasco 034 0 1025 1828 2 2 1 20 4 5 5 7
NA Pasco 035 0 2364 4067 1 5 10 59 4 6 15 21
NA Pasco 036 0 2861 3616 5 4 3 64 4 11 16 24
NA Pasco 037 0 739 1486 2 0 1 13 3 8 5 2
NA Pasco 038 0 2790 2570 4 4 8 25 6 4 17 16
NA Pasco 039 0 260 529 0 2 0 6 0 0 1 0
NA Pasco 040 0 231 462 2 0 1 5 0 0 4 0
NA Pasco 041 0 537 1151 1 0 6 14 0 1 4 1
NA Pasco 042 0 1651 2460 2 3 3 38 3 7 8 16
NA Pasco 043 0 247 352 1 0 0 4 0 2 1 1
NA Pasco 044 0 440 722 1 0 1 3 0 1 0 1
NA Pasco 045 0 1236 2980 3 1 7 28 1 4 9 8
NA Pasco 046 0 1252 1682 3 3 8 29 3 8 8 3
NA Pasco 047 0 463 612 0 0 2 10 0 6 3 6
NA Pasco 048 0 840 1007 1 3 3 18 1 0 5 3
NA Pasco 049 0 1430 2778 0 2 8 32 3 5 11 15
NA Pasco 050 0 901 1158 1 1 5 14 3 13 6 5
NA Pasco 051 0 875 1301 0 1 4 25 6 9 6 8
NA Pasco 052 0 1645 2630 1 4 8 25 0 5 14 10
NA Pasco 053 0 779 1036 1 3 1 24 1 6 7 5
NA Pasco 054 0 1206 1425 3 2 9 25 3 5 3 5
NA Pasco 055 0 1661 2204 1 3 3 37 0 9 3 10
NA Pasco 056 0 182 405 1 0 0 1 0 0 4 2
NA Pasco 057 0 705 1044 0 0 2 18 2 6 3 4
NA Pasco 058 0 480 727 0 1 2 9 1 1 1 0
NA Pasco 059 0 1960 2990 4 9 11 27 2 10 12 15
NA Pasco 060 0 903 854 0 1 0 24 1 2 4 3
NA Pasco 061 0 403 633 0 1 2 9 1 2 5 0
NA Pasco 062 0 1499 2729 3 3 7 32 1 2 9 12
NA Pasco 063 0 429 786 2 1 1 9 1 6 6 0
NA Pasco 064 0 586 992 0 1 1 7 1 2 2 3
NA Pasco 065 0 1330 1840 0 3 5 30 0 2 8 6
NA Pasco 066 0 1215 1759 0 2 4 32 3 5 3 7
NA Pasco 067 0 967 1795 1 0 5 26 1 2 7 6
NA Pasco 068 0 825 1548 1 1 4 13 1 9 4 1
NA Pasco 069 0 1120 2342 1 1 7 17 0 9 3 6
NA Pasco 070 0 1315 1981 0 0 7 20 0 0 13 3
NA Pasco 071 0 371 903 1 2 2 3 0 1 5 1
NA Pasco 072 0 954 1352 2 3 3 24 2 6 1 5
NA Pasco 073 0 1985 2082 1 2 7 40 0 6 13 10
NA Pasco 074 0 61 57 0 0 0 1 0 0 0 1
NA Pasco 075 0 1193 1578 2 3 8 28 3 8 9 8
NA Pasco 076 0 815 1482 1 3 2 9 2 0 10 4
NA Pasco 077 0 691 1859 1 0 4 9 2 4 7 0
NA Pasco 078 0 929 1459 0 0 4 13 0 5 10 2
NA Pasco 079 0 266 965 0 1 3 8 1 0 4 3
NA Pasco 080 0 348 620 0 0 2 10 1 0 1 0
NA Pasco 081 0 347 898 1 1 1 6 0 2 3 1
NA Pasco 082 0 1003 1990 0 0 2 13 3 2 7 5
NA Pasco 083 0 1935 3404 1 2 9 26 2 3 20 9
NA Pasco 084 0 685 1170 1 2 6 14 3 2 4 5
NA Pasco 085 0 1218 1251 0 3 5 25 4 4 9 4
NA Pasco 086 0 716 1322 0 2 2 10 1 5 2 0
NA Pasco 087 0 2042 2108 0 7 6 28 4 1 4 12
NA Pasco 088 0 155 457 1 1 0 2 0 0 5 5
NA Pasco 089 0 325 896 1 0 4 9 1 3 1 2
NA Pasco 090 0 2672 2162 0 3 7 35 0 3 8 9
NA Pasco 091 0 988 1773 1 2 6 15 0 1 5 0
NA Pasco 092 0 674 1141 3 1 1 12 2 1 6 3
NA Pasco 093 0 901 1432 3 0 3 21 1 4 3 2
NA Pasco 094 0 715 1148 1 1 1 18 2 2 3 3
NA Pasco 095 0 1126 1566 3 1 3 20 0 3 5 8
NA Pasco 096 0 1124 1018 1 2 3 16 0 2 7 6
NA Pasco 097 0 1236 2187 5 1 6 33 1 3 8 3
NA Pasco 098 0 995 1181 1 3 7 11 1 3 7 8
NA Pasco 099 0 1666 1214 3 2 5 22 2 8 4 9
NA Pasco 100 0 637 1160 0 3 5 20 1 1 0 3
NA Pasco 101 0 1669 1331 1 3 11 23 2 3 8 10
NA Pasco 102 0 798 1090 1 2 4 18 0 10 3 3
NA Pasco 103 0 864 1046 0 0 0 13 0 1 6 10
NA Pasco 104 0 246 492 0 0 0 5 0 0 1 1
NA Pasco 105 0 1071 1699 1 0 1 22 0 1 7 4
NA Pasco 106 0 1195 1623 0 2 1 19 0 4 8 7
NA Pasco 107 0 2454 2133 1 6 9 33 2 6 12 10
NA Pasco 108 0 1677 2905 3 2 5 50 3 8 11 12
NA Pasco 109 0 2043 2670 1 3 10 40 2 7 11 12
NA Pasco 110 0 954 1225 0 2 5 10 3 1 3 8
NA Pasco 111 0 1278 2065 0 2 3 20 1 4 8 8
NA Pinellas 101 0 2522 632 1 1 9 25 6 6 5 11
NA Pinellas 102 0 1214 235 0 1 5 11 2 3 3 3
NA Pinellas 103 0 418 198 0 1 0 9 0 1 1 2
NA Pinellas 104 0 1228 223 2 1 2 8 0 3 5 1
NA Pinellas 105 0 2513 496 0 4 3 15 4 4 9 12
NA Pinellas 106 0 473 229 0 0 2 5 0 0 3 5
NA Pinellas 107 0 1066 551 0 0 4 14 0 5 0 3
NA Pinellas 108 0 1628 839 0 1 8 19 1 2 8 9
NA Pinellas 109 0 1530 298 0 0 3 8 5 8 7 4
NA Pinellas 110 0 200 85 0 0 0 0 0 2 0 1
NA Pinellas 111 0 343 130 0 0 1 3 1 1 0 1
NA Pinellas 112 0 913 177 0 0 4 6 0 3 2 1
NA Pinellas 113 0 1104 76 0 0 2 6 1 7 4 4
NA Pinellas 114 0 844 54 0 0 0 6 1 9 4 0
NA Pinellas 115 0 974 72 0 0 0 6 2 11 3 1
NA Pinellas 116 0 1126 120 1 0 5 11 1 16 3 7
NA Pinellas 117 0 806 54 2 1 1 2 1 10 3 3
NA Pinellas 118 0 821 259 0 0 5 11 0 0 5 8
NA Pinellas 119 0 1781 208 3 2 8 15 1 16 15 5
NA Pinellas 120 0 2027 181 2 1 6 7 1 14 14 9
NA Pinellas 121 0 573 211 0 0 3 10 0 0 3 2
NA Pinellas 122 0 103 55 0 0 1 0 0 0 1 0
NA Pinellas 123 0 2481 1258 0 5 2 36 3 11 15 7
NA Pinellas 125 0 1172 446 1 1 5 11 0 3 4 1
NA Pinellas 126 0 533 158 2 1 0 7 1 16 6 2
NA Pinellas 127 0 1426 344 0 0 5 22 4 5 3 2
NA Pinellas 128 0 1580 660 0 1 15 34 0 5 1 5
NA Pinellas 129 0 1573 681 1 1 7 19 3 3 4 9
NA Pinellas 130 0 2127 1109 0 1 7 29 0 3 18 7
NA Pinellas 131 0 621 501 0 2 0 9 4 2 4 4
NA Pinellas 132 0 667 537 1 1 9 12 1 3 1 4
NA Pinellas 133 0 810 572 1 0 9 19 2 5 2 3
NA Pinellas 134 0 990 398 0 0 5 10 0 1 7 3
NA Pinellas 135 0 2236 1061 0 0 4 42 1 2 16 10
NA Pinellas 136 0 1111 601 0 0 2 14 0 0 9 5
NA Pinellas 137 0 836 545 0 0 2 14 2 6 4 9
NA Pinellas 138 0 1272 1301 1 2 2 12 0 0 5 6
NA Pinellas 139 0 792 667 1 4 1 15 0 3 2 2
NA Pinellas 140 0 2408 1897 2 5 11 42 0 13 11 10
NA Pinellas 141 0 1302 660 1 0 3 19 0 2 5 8
NA Pinellas 142 0 1055 1068 0 2 1 18 0 1 15 7
NA Pinellas 143 0 832 1160 1 0 0 19 0 2 4 7
NA Pinellas 144 0 1637 1925 0 1 4 40 0 6 14 12
NA Pinellas 145 0 964 806 0 1 2 9 0 3 7 10
NA Pinellas 146 0 531 466 1 1 3 13 1 6 5 3
NA Pinellas 147 0 514 392 0 0 3 20 2 3 0 5
NA Pinellas 148 0 1878 1838 3 4 10 32 4 22 14 5
NA Pinellas 149 0 404 386 0 0 5 11 0 0 2 1
NA Pinellas 150 0 1648 1626 0 0 9 27 1 7 9 18
NA Pinellas 151 0 687 662 0 0 0 16 2 5 6 3
NA Pinellas 152 0 833 675 0 3 0 13 4 3 5 10
NA Pinellas 153 0 1843 1602 1 5 5 37 4 5 12 6
NA Pinellas 154 0 468 573 0 0 1 10 0 0 5 5
NA Pinellas 155 0 2141 1804 2 2 7 47 0 3 11 15
NA Pinellas 156 0 1142 1019 0 0 3 15 1 5 7 5
NA Pinellas 157 0 331 342 1 0 1 1 1 3 6 4
NA Pinellas 158 0 722 701 1 0 2 14 1 4 1 1
NA Pinellas 159 0 1313 1427 2 3 10 20 2 15 6 5
NA Pinellas 160 0 1068 1431 1 1 1 3 2 10 7 4
NA Pinellas 161 0 2090 1194 0 2 5 34 2 2 10 12
NA Pinellas 162 0 2802 1490 2 1 6 59 3 8 14 17
NA Pinellas 163 0 498 663 0 0 1 3 2 3 6 0
NA Pinellas 164 0 19 19 1 0 0 0 0 0 0 0
NA Pinellas 165 0 7 9 0 0 0 1 0 0 0 0
NA Pinellas 200 0 733 930 1 0 0 5 1 4 10 5
NA Pinellas 201 0 1365 1066 0 1 3 7 0 6 12 7
NA Pinellas 202 0 989 948 2 2 1 10 0 4 6 5
NA Pinellas 203 0 997 166 0 1 3 6 0 6 3 0
NA Pinellas 204 0 491 43 0 2 0 1 1 7 1 0
NA Pinellas 205 0 1232 163 2 1 3 13 3 12 2 3
NA Pinellas 206 0 592 248 0 1 1 4 0 2 1 4
NA Pinellas 207 0 492 227 0 0 3 8 1 0 2 1
NA Pinellas 208 0 1401 1352 1 1 3 8 0 3 10 6
NA Pinellas 209 0 1272 632 1 0 11 11 4 6 7 9
NA Pinellas 210 0 935 629 0 1 0 18 2 2 4 5
NA Pinellas 211 0 313 309 0 0 2 6 0 4 5 2
NA Pinellas 212 0 465 398 0 0 0 7 2 0 2 1
NA Pinellas 213 0 577 475 2 1 4 11 0 1 5 3
NA Pinellas 214 0 1782 1813 1 1 1 18 2 9 13 8
NA Pinellas 215 0 403 866 0 0 1 5 0 3 7 9
NA Pinellas 216 0 935 899 1 3 0 28 1 2 3 8
NA Pinellas 217 0 7 9 0 0 1 1 0 0 0 0
NA Pinellas 218 0 332 157 0 0 1 4 1 1 0 0
NA Pinellas 219 0 663 492 1 0 3 9 3 0 5 2
NA Pinellas 220 0 653 309 0 0 6 9 0 2 0 1
NA Pinellas 221 0 998 611 2 1 4 27 1 3 4 8
NA Pinellas 222 0 1688 1471 1 0 3 17 2 4 8 9
NA Pinellas 223 0 59 25 0 0 1 2 0 0 0 0
NA Pinellas 224 0 1145 74 0 0 0 1 1 12 2 3
NA Pinellas 225 0 1114 450 0 0 5 22 0 4 2 5
NA Pinellas 226 0 619 54 0 0 0 6 1 5 3 1
NA Pinellas 227 0 1300 292 0 1 3 11 3 5 2 9
NA Pinellas 228 0 633 203 0 1 1 12 2 0 2 5
NA Pinellas 229 0 948 870 2 3 5 20 1 5 9 3
NA Pinellas 230 0 703 765 0 0 3 14 0 1 11 3
NA Pinellas 231 0 1210 1322 0 1 4 28 0 4 7 5
NA Pinellas 232 0 1005 994 0 4 4 21 0 1 5 3
NA Pinellas 233 0 824 578 1 0 3 10 0 4 5 5
NA Pinellas 234 0 667 623 1 0 2 18 0 2 4 3
NA Pinellas 235 0 809 901 0 1 1 14 4 2 5 6
NA Pinellas 236 0 876 1012 0 0 4 12 0 6 8 5
NA Pinellas 237 0 909 949 0 2 4 16 1 4 5 5
NA Pinellas 238 0 693 800 2 3 4 17 2 2 5 5
NA Pinellas 239 0 1391 1169 0 2 6 26 2 9 3 12
NA Pinellas 240 0 653 826 0 1 3 14 0 6 3 3
NA Pinellas 241 0 926 993 0 1 4 11 0 2 2 7
NA Pinellas 242 0 910 1027 2 3 2 11 1 15 3 5
NA Pinellas 243 0 645 681 0 4 4 11 2 9 5 0
NA Pinellas 244 0 567 737 0 0 2 9 1 3 2 2
NA Pinellas 245 0 581 755 0 0 2 14 0 5 2 3
NA Pinellas 246 0 557 677 1 0 1 11 0 2 1 1
NA Pinellas 247 0 793 1133 1 1 4 14 0 14 3 1
NA Pinellas 248 0 814 923 0 4 3 12 2 11 2 6
NA Pinellas 249 0 342 376 0 0 2 6 0 1 6 3
NA Pinellas 250 0 1148 1257 2 1 4 18 2 10 9 4
NA Pinellas 251 0 797 1166 2 3 4 22 1 5 8 7
NA Pinellas 252 0 958 1077 3 0 1 6 0 5 8 2
NA Pinellas 253 0 8 4 0 0 0 0 0 0 0 0
NA Pinellas 254 0 496 709 1 1 0 8 0 2 4 3
NA Pinellas 255 0 716 1095 0 0 0 10 1 4 6 2
NA Pinellas 256 0 581 809 1 0 3 8 0 3 5 3
NA Pinellas 257 0 933 1335 2 3 8 14 1 4 6 6
NA Pinellas 258 0 326 524 0 1 0 6 1 7 4 0
NA Pinellas 259 0 2194 2512 2 7 8 40 5 32 17 22
NA Pinellas 260 0 580 626 0 0 4 17 2 6 1 2
NA Pinellas 261 0 718 832 1 0 4 3 1 2 4 2
NA Pinellas 262 0 0 1 0 0 0 0 0 0 0 0
NA Pinellas 263 0 725 865 1 0 4 6 2 3 2 3
NA Pinellas 264 0 69 141 0 0 1 0 0 0 0 0
NA Pinellas 265 0 727 862 1 0 5 20 0 12 6 4
NA Pinellas 266 0 1109 1531 0 0 4 28 0 5 18 7
NA Pinellas 267 0 199 244 1 1 0 7 0 1 2 2
NA Pinellas 268 0 754 865 1 2 1 10 0 6 5 4
NA Pinellas 269 0 715 830 0 1 3 6 1 10 2 3
NA Pinellas 270 0 91 158 1 0 0 1 0 0 1 1
NA Pinellas 271 0 28 36 0 0 0 0 0 0 0 0
NA Pinellas 272 0 438 509 0 0 4 10 1 2 0 2
NA Pinellas 273 0 204 287 1 1 0 4 2 0 1 0
NA Pinellas 274 0 700 879 0 0 4 15 2 4 4 2
NA Pinellas 275 0 365 318 0 0 1 4 0 1 3 2
NA Pinellas 301 0 447 631 1 0 1 1 0 4 4 5
NA Pinellas 302 0 899 1145 1 1 3 4 1 11 9 0
NA Pinellas 303 0 661 952 0 1 4 17 0 3 1 3
NA Pinellas 304 0 390 573 0 1 2 13 1 2 2 0
NA Pinellas 305 0 1126 1457 1 0 4 19 1 4 6 10
NA Pinellas 306 0 966 1456 0 0 2 15 1 8 7 10
NA Pinellas 307 0 1331 1946 2 3 5 27 2 4 14 8
NA Pinellas 308 0 383 668 0 1 2 8 0 3 2 2
NA Pinellas 309 0 1623 2570 3 0 6 31 4 4 13 14
NA Pinellas 310 0 1021 1476 2 1 3 11 0 7 7 5
NA Pinellas 311 0 545 790 1 2 0 10 2 2 3 3
NA Pinellas 312 0 526 796 0 3 1 9 1 5 5 1
NA Pinellas 313 0 583 1061 0 0 1 9 0 2 4 8
NA Pinellas 314 0 450 689 1 2 0 5 1 0 3 1
NA Pinellas 315 0 427 664 0 0 0 12 0 3 3 3
NA Pinellas 316 0 224 345 0 0 0 2 0 1 1 0
NA Pinellas 317 0 1081 1378 0 1 3 17 0 4 8 7
NA Pinellas 318 0 459 673 1 1 3 9 1 1 5 2
NA Pinellas 319 0 111 205 0 0 1 0 0 0 1 2
NA Pinellas 320 0 987 1130 1 0 0 17 1 6 2 6
NA Pinellas 321 0 450 576 0 1 2 5 1 3 2 0
NA Pinellas 322 0 2075 2362 2 1 3 28 4 24 14 9
NA Pinellas 323 0 790 851 1 1 3 9 0 2 10 3
NA Pinellas 324 0 795 333 3 1 3 12 2 10 2 4
NA Pinellas 325 0 994 1067 0 0 1 15 0 9 8 9
NA Pinellas 326 0 660 726 0 0 2 10 1 10 3 0
NA Pinellas 327 0 1412 1522 3 2 3 18 2 12 8 9
NA Pinellas 328 0 653 832 0 0 1 2 2 7 3 3
NA Pinellas 329 0 648 768 0 0 1 5 0 7 2 0
NA Pinellas 330 0 670 528 0 0 6 10 0 5 2 2
NA Pinellas 331 0 1391 1105 0 1 4 26 6 10 2 19
NA Pinellas 332 0 1 2 0 0 0 0 0 0 0 0
NA Pinellas 333 0 649 773 0 1 2 13 2 7 4 6
NA Pinellas 334 0 810 861 0 4 2 9 1 5 4 2
NA Pinellas 335 0 965 1125 1 0 9 24 1 5 8 6
NA Pinellas 336 0 817 860 1 0 2 4 6 15 9 3
NA Pinellas 337 0 1251 1488 0 2 5 33 2 8 5 4
NA Pinellas 338 0 806 1091 1 3 2 16 1 1 6 4
NA Pinellas 339 0 882 975 0 1 3 20 0 2 5 11
NA Pinellas 340 0 641 829 1 0 4 9 4 3 4 4
NA Pinellas 341 0 690 801 1 0 1 7 1 3 6 6
NA Pinellas 342 0 625 906 3 1 1 11 2 7 8 2
NA Pinellas 343 0 772 1330 1 0 2 5 1 2 5 11
NA Pinellas 344 0 1176 2126 2 0 5 22 0 4 15 11
NA Pinellas 345 0 1376 1456 1 0 4 30 2 10 7 12
NA Pinellas 346 0 932 884 1 0 5 15 3 10 6 8
NA Pinellas 347 0 833 1281 6 2 4 20 0 5 7 7
NA Pinellas 348 0 787 1215 1 0 3 14 0 2 4 2
NA Pinellas 349 0 915 1464 0 0 4 21 3 3 4 9
NA Pinellas 350 0 626 798 0 1 3 10 0 8 6 3
NA Pinellas 401 0 1149 2060 2 4 1 19 0 0 7 11
NA Pinellas 402 0 692 827 1 0 0 5 0 1 4 1
NA Pinellas 403 0 816 995 0 2 6 7 0 0 3 4
NA Pinellas 404 0 690 928 1 1 3 11 0 1 8 4
NA Pinellas 405 0 768 919 0 1 2 13 0 0 11 4
NA Pinellas 406 0 547 1032 1 0 1 11 0 4 2 3
NA Pinellas 407 0 443 732 0 1 3 8 0 3 2 3
NA Pinellas 408 0 493 811 0 1 0 2 0 2 8 1
NA Pinellas 409 0 414 524 0 0 3 6 0 0 5 4
NA Pinellas 415 0 1047 1702 1 1 4 20 0 2 7 8
NA Pinellas 416 0 454 635 0 2 5 5 0 0 8 3
NA Pinellas 417 0 399 706 0 2 0 4 0 1 3 3
NA Pinellas 418 0 654 1037 0 0 3 6 3 2 7 7
NA Pinellas 419 0 377 657 0 0 0 2 0 0 7 0
NA Pinellas 420 0 1108 1707 0 0 2 23 0 2 10 4
NA Pinellas 421 0 13 59 0 0 0 0 0 0 0 0
NA Pinellas 422 0 426 860 1 0 0 5 0 1 2 6
NA Pinellas 500 0 695 307 0 1 2 9 0 7 3 0
NA Pinellas 501 0 1181 1172 0 1 5 23 2 10 4 3
NA Pinellas 502 0 863 892 1 0 2 16 0 2 5 3
NA Pinellas 503 0 645 828 1 2 3 14 0 0 5 5
NA Pinellas 504 0 1040 1298 2 2 5 19 0 5 5 6
NA Pinellas 505 0 924 902 0 0 6 13 0 5 4 9
NA Pinellas 506 0 905 998 0 2 2 11 2 9 3 4
NA Pinellas 507 0 824 957 0 5 2 22 1 2 5 3
NA Pinellas 508 0 701 737 1 1 1 12 0 3 3 2
NA Pinellas 509 0 532 405 0 0 2 8 0 3 2 1
NA Pinellas 510 0 848 744 0 3 1 18 2 10 5 4
NA Pinellas 511 0 1257 1284 0 0 3 14 2 14 9 6
NA Pinellas 512 0 486 355 0 0 2 14 0 0 7 8
NA Pinellas 513 0 832 1432 0 1 0 6 0 4 11 4
NA Pinellas 514 0 669 1339 1 0 4 4 0 2 8 6
NA Pinellas 515 0 795 1532 0 1 0 12 0 4 11 6
NA Pinellas 516 0 1772 871 3 4 8 17 5 9 10 7
NA Pinellas 517 0 1082 588 0 1 1 11 1 11 3 5
NA Pinellas 518 0 1777 1962 1 7 9 48 5 8 11 13
NA Pinellas 519 0 934 1513 0 0 4 22 1 7 6 4
NA Pinellas 520 0 387 471 0 0 1 13 0 2 3 3
NA Pinellas 521 0 793 869 2 1 4 27 1 5 7 5
NA Pinellas 522 0 1694 1930 1 2 3 11 1 16 5 12
NA Pinellas 523 0 911 1052 0 1 2 11 0 13 4 3
NA Pinellas 524 0 457 485 0 0 2 14 2 1 3 3
NA Pinellas 525 0 530 626 2 1 2 2 0 6 2 2
NA Pinellas 526 0 2282 2488 1 3 8 51 2 11 14 14
NA Pinellas 527 0 1101 1212 4 3 3 26 0 8 8 7
NA Pinellas 528 0 837 719 1 1 1 9 1 7 2 9
NA Pinellas 529 0 973 800 0 2 2 7 1 11 11 3
NA Pinellas 530 0 1113 1327 2 0 3 19 0 6 8 4
NA Pinellas 531 0 1021 1406 1 3 7 21 0 4 10 6
NA Pinellas 532 0 743 984 1 1 1 8 2 3 11 7
NA Pinellas 533 0 859 934 0 2 4 12 2 3 7 3
NA Pinellas 534 0 984 1205 2 1 2 22 0 2 11 8
